tconst,convert_text,genres
tt1842422,christma anim horror movi,"Animation,Fantasy,Horror"
tt8535852,frozen christma parti time entertain kid classic christma song delight holiday music sing danc favorit christma tune,Animation
tt8535848,gobbl ca nt wait magic day year arriv thanksgiv gobbl invit best friend togeth turkeytast thanksgiv sing danc parti turkey town,Animation
tt5848272,six year event wreckit ralph ralph vanellop friend discov wifi router arcad lead new adventuretak place six year save arcad turbo vengeanc sugar rush arcad cabinet broken forc ralph vanellop travel internet via newlyinstal wifi router litwak arcad retriev piec capabl save gameaft save arcad turbo reveng sugar rush arcad cabinet broken forc ralph vanellop travel internet via newlyinstal wifi router litwak arcad retriev piec capabl save gamesix year save arcad cybug attack turbo reveng stori leav litwak video arcad behind ventur unchart expans thrill world internet may may surviv ralph wreck video game bad guy ralph fellow misfit vanellop von schweetz must risk travel world wide web search replac part save vanellop video game sugar rush way head ralph vanellop reli citizen internet netizen help navig way includ websit entrepreneur name yesss head algorithm heart soul trendmak site buzztub wreckit ralph vanellop van schweetz best friend sinc misadventur six year prior hang everi night work litwak famili fun center arcad ralph content current life vanellop admit bore game predict wish someth new next day ralph attempt fulfil desir creat secret bonu track race vanellop overrid player control test result conflict player result cabinet steer wheel broken sinc compani made sugar rush defunct one kid find replac mr litwak ebay litwak find expens choic unplug sugar rush leav game charact homeless year wreck ralph ralph vanellop life long best friend live could nt perfect vanellop game sugar rush broken unplug luckili thank newli instal wifi router arcad ralph vanellop embark adventur find sugar rush steer wheel save vanellop game,"Adventure,Animation,Comedy"
tt8478602,human alien alli godzilla enter endgam power destruct entiti known ghidorah arriv earth,"Action,Adventure,Animation"
tt6545212,leera soulmat upcom indian space adventur love stori film direct sumnash sri kaljai produc usha kaljai banner kaljaimovi leera kaljai mehul adwani lead role movi poster releas januari film teaser trailer releas media februari film schedul releas,Animation
tt9252486,hundr year holiday geni unit bring christma magic children world howev year selfish exgeni determin becom allpow christma geni steal magic smart reclus elf stop evil plan save christma everyon,Animation
tt9207710,evil black cloud neg spread univers threaten destruct good space bear planet bearia discov sourc earth send famou scientist bearian starfish third angi mavraki construct love bomb order deton bring peac mankind stop black cloud process space bear get help along way human friend randi michael potter dim wit kid heart gold vow stick bearian matter hot tail unscrupul bounti hunter name ricki gitsburg john oathout anyth captur alien quest fame fortun soon fbi get involv track pair belief two construct weapon mass destruct space bear love bomb anim scienc fiction adventur age carri posit messag overcom evil world power love,Animation
tt9454842,two young men amin akvan one barber one dyer expert profess go remot town ship town limit industri craft therefor good market work,"Adventure,Animation,Comedy"
tt8790624,rafadan tayfa start look devis book tir forgotten istanbul travel abil struggl save neighborhood,"Adventure,Animation"
tt4542328,plot current unknown moment,"Adventure,Animation,Comedy"
tt9081188,alarm sound pontypandi crew rescu friend other need engin spark wild firework water rescu wo nt want miss adventur favorit hero fireman sam,"Action,Adventure,Animation"
tt5541002,young boy live remot villag and mountain dream becom shaman,"Adventure,Animation,Family"
tt8941316,young calf klara dream becom big star invit father farm ox mosk big rock star accord mother reveal nt true wors littl bit cow deceas,Animation
tt7058884,marri head militari benio hear husband die siberia war howev find aliv fight home land benio start look first love wonder nt return want welcom back hardship happen heart may broken might move,"Animation,Comedy,Drama"
tt4177856,blitzen announc retir decemb st miniatur hors day fulfil lifelong dream earn spot santa team north pole tryout,"Animation,Family"
tt9529554,anim dragon becom charact search discov fragment histor argentin anim new friend import lesson,Animation
tt9344042,love someon fade away bit bit paglisan leav anim music dramedi middl age coupl tri surviv togeth despit fade memori fleet marriag crisanto dolor fall apart even test crisanto diagnos earli onset alzheim diseas dolor struggl depress,"Animation,Comedy,Drama"
tt8991416,charact end actor begin,"Animation,Comedy"
tt10059624,mishmash amsterdam heinz fantast mundan happili coexist witch mix doortodoorsalesmen creepi alien commit stamp collector anim behav peopl nt speak nt thank latest invent anyth goe mishmash amsterdam heinz fantast mundan happili coexist witch mix doortodoorsalesmen creepi alien commit stamp collector anim behav peopl nt speak nt thank latest invent anyth goe heinz semiperman crash couch friend frit brilliant professor ape one day heinz steadi squeez dolli ask babysit son littl beaver thing go well hour heinz get huge tiff frit ape kick togeth pride joy next morn heinz wake strang bed amsterdam enchant forest trace littl beaver heinz idea happen everyon encount rememb well beef soon chase angri gnome fume philatelist heinz desper littl beaver everyon know heinz anyon take good look mirror see heinz heinz everywher,Animation
tt9141128,lion decid new king shall take rein azad nagar retir retir donkey chosen king azad nagar,"Animation,Comedy,Family"
tt8426808,space explor nick sammi sent mission race time save earth creatur learn valuabl lesson along way,Animation
tt9125958,crimin underworld buzz doublecross lie greed prize jewel eye amunra pass around citi hero find diamond could even fate entwin mysteri curs leav tantal question realli bewar eye amunra usual officebound colonel emmerson seiz chanc visit egypt publicli open new british system design secur eye amunra preciou diamond power allur howev dismay appoint chaperon mi agent eddi barton clearli dampen weekend away annoy diamond promptli discov stolen cajol solv crime eddi partli restor british reput princip keep job investig soon reveal diamond ordinari gem disturb trigger deadli curs rais ancient spirit pharaoh nefahotep mummifi bodi escap museum seek deathli reveng seven unfortun soul meanwhil crimin underworld buzz doublecross lie greed prize jewel pass around cairo web deceit tighten supernatur death increas hero find diamond could even fate entwin mysteri curs leav tantal question realli bewar eye amunra,"Adventure,Animation,Comedy"
